id	permissions	creation_id	group_id	owner_id	update_id	image	plateacquisition	well	well_index
3070144	-56	69591293	3	2	69591293	3267495	4611	1318972	5
3070143	-56	69591293	3	2	69591293	3267494	4611	1318972	4
3070142	-56	69591293	3	2	69591293	3267493	4611	1318972	3
3070141	-56	69591293	3	2	69591293	3267492	4611	1318972	2
3070140	-56	69591293	3	2	69591293	3267491	4611	1318972	1
3070139	-56	69591293	3	2	69591293	3267490	4611	1318972	0
3070345	-56	69591293	3	2	69591293	3267696	4611	1318994	8
3070344	-56	69591293	3	2	69591293	3267695	4611	1318994	7
3070343	-56	69591293	3	2	69591293	3267694	4611	1318994	6
3070342	-56	69591293	3	2	69591293	3267693	4611	1318994	5
3070341	-56	69591293	3	2	69591293	3267692	4611	1318994	4
3070340	-56	69591293	3	2	69591293	3267691	4611	1318994	3
3070339	-56	69591293	3	2	69591293	3267690	4611	1318994	2
3070338	-56	69591293	3	2	69591293	3267689	4611	1318994	1
3070337	-56	69591293	3	2	69591293	3267688	4611	1318994	0
3070426	-56	69591293	3	2	69591293	3267777	4611	1319003	8
3070425	-56	69591293	3	2	69591293	3267776	4611	1319003	7
3070424	-56	69591293	3	2	69591293	3267775	4611	1319003	6
3070423	-56	69591293	3	2	69591293	3267774	4611	1319003	5
3070422	-56	69591293	3	2	69591293	3267773	4611	1319003	4
3070421	-56	69591293	3	2	69591293	3267772	4611	1319003	3
3070420	-56	69591293	3	2	69591293	3267771	4611	1319003	2
3070419	-56	69591293	3	2	69591293	3267770	4611	1319003	1
3070418	-56	69591293	3	2	69591293	3267769	4611	1319003	0
3070417	-56	69591293	3	2	69591293	3267768	4611	1319002	8
3070416	-56	69591293	3	2	69591293	3267767	4611	1319002	7
3070415	-56	69591293	3	2	69591293	3267766	4611	1319002	6
3070414	-56	69591293	3	2	69591293	3267765	4611	1319002	5
3070413	-56	69591293	3	2	69591293	3267764	4611	1319002	4
3070412	-56	69591293	3	2	69591293	3267763	4611	1319002	3
3070411	-56	69591293	3	2	69591293	3267762	4611	1319002	2
3070410	-56	69591293	3	2	69591293	3267761	4611	1319002	1
3070409	-56	69591293	3	2	69591293	3267760	4611	1319002	0
3070192	-56	69591293	3	2	69591293	3267543	4611	1318977	8
3070191	-56	69591293	3	2	69591293	3267542	4611	1318977	7
3070190	-56	69591293	3	2	69591293	3267541	4611	1318977	6
3070189	-56	69591293	3	2	69591293	3267540	4611	1318977	5
3070188	-56	69591293	3	2	69591293	3267539	4611	1318977	4
3070187	-56	69591293	3	2	69591293	3267538	4611	1318977	3
3070186	-56	69591293	3	2	69591293	3267537	4611	1318977	2
3070185	-56	69591293	3	2	69591293	3267536	4611	1318977	1
3070184	-56	69591293	3	2	69591293	3267535	4611	1318977	0
3070390	-56	69591293	3	2	69591293	3267741	4611	1318999	8
3070389	-56	69591293	3	2	69591293	3267740	4611	1318999	7
3070388	-56	69591293	3	2	69591293	3267739	4611	1318999	6
3070387	-56	69591293	3	2	69591293	3267738	4611	1318999	5
3070386	-56	69591293	3	2	69591293	3267737	4611	1318999	4
3070385	-56	69591293	3	2	69591293	3267736	4611	1318999	3
3070384	-56	69591293	3	2	69591293	3267735	4611	1318999	2
3070383	-56	69591293	3	2	69591293	3267734	4611	1318999	1
3070382	-56	69591293	3	2	69591293	3267733	4611	1318999	0
3070138	-56	69591293	3	2	69591293	3267489	4611	1318971	8
3070137	-56	69591293	3	2	69591293	3267488	4611	1318971	7
3070136	-56	69591293	3	2	69591293	3267487	4611	1318971	6
3070135	-56	69591293	3	2	69591293	3267486	4611	1318971	5
3070134	-56	69591293	3	2	69591293	3267485	4611	1318971	4
3070133	-56	69591293	3	2	69591293	3267484	4611	1318971	3
3070132	-56	69591293	3	2	69591293	3267483	4611	1318971	2
3070131	-56	69591293	3	2	69591293	3267482	4611	1318971	1
3070130	-56	69591293	3	2	69591293	3267481	4611	1318971	0
3070174	-56	69591293	3	2	69591293	3267525	4611	1318975	8
3070173	-56	69591293	3	2	69591293	3267524	4611	1318975	7
3070172	-56	69591293	3	2	69591293	3267523	4611	1318975	6
3070171	-56	69591293	3	2	69591293	3267522	4611	1318975	5
3070170	-56	69591293	3	2	69591293	3267521	4611	1318975	4
3070169	-56	69591293	3	2	69591293	3267520	4611	1318975	3
3070168	-56	69591293	3	2	69591293	3267519	4611	1318975	2
3070167	-56	69591293	3	2	69591293	3267518	4611	1318975	1
3070166	-56	69591293	3	2	69591293	3267517	4611	1318975	0
3070085	-56	69591293	3	2	69591293	3267436	4611	1318965	8
3070084	-56	69591293	3	2	69591293	3267435	4611	1318965	7
3070083	-56	69591293	3	2	69591293	3267434	4611	1318965	6
3070082	-56	69591293	3	2	69591293	3267433	4611	1318965	5
3070081	-56	69591293	3	2	69591293	3267432	4611	1318965	4
3070080	-56	69591293	3	2	69591293	3267431	4611	1318965	3
3070079	-56	69591293	3	2	69591293	3267430	4611	1318965	2
3070078	-56	69591293	3	2	69591293	3267429	4611	1318965	1
3070077	-56	69591293	3	2	69591293	3267428	4611	1318965	0
3070255	-56	69591293	3	2	69591293	3267606	4611	1318984	8
3070254	-56	69591293	3	2	69591293	3267605	4611	1318984	7
3070253	-56	69591293	3	2	69591293	3267604	4611	1318984	6
3070252	-56	69591293	3	2	69591293	3267603	4611	1318984	5
3070251	-56	69591293	3	2	69591293	3267602	4611	1318984	4
3070250	-56	69591293	3	2	69591293	3267601	4611	1318984	3
3070249	-56	69591293	3	2	69591293	3267600	4611	1318984	2
3070248	-56	69591293	3	2	69591293	3267599	4611	1318984	1
3070247	-56	69591293	3	2	69591293	3267598	4611	1318984	0
3070156	-56	69591293	3	2	69591293	3267507	4611	1318973	8
3070155	-56	69591293	3	2	69591293	3267506	4611	1318973	7
3070154	-56	69591293	3	2	69591293	3267505	4611	1318973	6
3070153	-56	69591293	3	2	69591293	3267504	4611	1318973	5
3070152	-56	69591293	3	2	69591293	3267503	4611	1318973	4
3070151	-56	69591293	3	2	69591293	3267502	4611	1318973	3
3070150	-56	69591293	3	2	69591293	3267501	4611	1318973	2
3070149	-56	69591293	3	2	69591293	3267500	4611	1318973	1
3070148	-56	69591293	3	2	69591293	3267499	4611	1318973	0
3070264	-56	69591293	3	2	69591293	3267615	4611	1318985	8
3070263	-56	69591293	3	2	69591293	3267614	4611	1318985	7
3070262	-56	69591293	3	2	69591293	3267613	4611	1318985	6
3070261	-56	69591293	3	2	69591293	3267612	4611	1318985	5
3070260	-56	69591293	3	2	69591293	3267611	4611	1318985	4
3070259	-56	69591293	3	2	69591293	3267610	4611	1318985	3
3070258	-56	69591293	3	2	69591293	3267609	4611	1318985	2
3070257	-56	69591293	3	2	69591293	3267608	4611	1318985	1
3070256	-56	69591293	3	2	69591293	3267607	4611	1318985	0
3070300	-56	69591293	3	2	69591293	3267651	4611	1318989	8
3070299	-56	69591293	3	2	69591293	3267650	4611	1318989	7
3070298	-56	69591293	3	2	69591293	3267649	4611	1318989	6
3070297	-56	69591293	3	2	69591293	3267648	4611	1318989	5
3070296	-56	69591293	3	2	69591293	3267647	4611	1318989	4
3070295	-56	69591293	3	2	69591293	3267646	4611	1318989	3
3070294	-56	69591293	3	2	69591293	3267645	4611	1318989	2
3070293	-56	69591293	3	2	69591293	3267644	4611	1318989	1
3070292	-56	69591293	3	2	69591293	3267643	4611	1318989	0
3070183	-56	69591293	3	2	69591293	3267534	4611	1318976	8
3070182	-56	69591293	3	2	69591293	3267533	4611	1318976	7
3070181	-56	69591293	3	2	69591293	3267532	4611	1318976	6
3070180	-56	69591293	3	2	69591293	3267531	4611	1318976	5
3070179	-56	69591293	3	2	69591293	3267530	4611	1318976	4
3070178	-56	69591293	3	2	69591293	3267529	4611	1318976	3
3070177	-56	69591293	3	2	69591293	3267528	4611	1318976	2
3070176	-56	69591293	3	2	69591293	3267527	4611	1318976	1
3070175	-56	69591293	3	2	69591293	3267526	4611	1318976	0
3070201	-56	69591293	3	2	69591293	3267552	4611	1318978	8
3070200	-56	69591293	3	2	69591293	3267551	4611	1318978	7
3070199	-56	69591293	3	2	69591293	3267550	4611	1318978	6
3070198	-56	69591293	3	2	69591293	3267549	4611	1318978	5
3070197	-56	69591293	3	2	69591293	3267548	4611	1318978	4
3070196	-56	69591293	3	2	69591293	3267547	4611	1318978	3
3070195	-56	69591293	3	2	69591293	3267546	4611	1318978	2
3070194	-56	69591293	3	2	69591293	3267545	4611	1318978	1
3070193	-56	69591293	3	2	69591293	3267544	4611	1318978	0
3070282	-56	69591293	3	2	69591293	3267633	4611	1318987	8
3070281	-56	69591293	3	2	69591293	3267632	4611	1318987	7
3070280	-56	69591293	3	2	69591293	3267631	4611	1318987	6
3070279	-56	69591293	3	2	69591293	3267630	4611	1318987	5
3070278	-56	69591293	3	2	69591293	3267629	4611	1318987	4
3070277	-56	69591293	3	2	69591293	3267628	4611	1318987	3
3070276	-56	69591293	3	2	69591293	3267627	4611	1318987	2
3070275	-56	69591293	3	2	69591293	3267626	4611	1318987	1
3070274	-56	69591293	3	2	69591293	3267625	4611	1318987	0
3070462	-56	69591293	3	2	69591293	3267813	4611	1319007	8
3070461	-56	69591293	3	2	69591293	3267812	4611	1319007	7
3070460	-56	69591293	3	2	69591293	3267811	4611	1319007	6
3070459	-56	69591293	3	2	69591293	3267810	4611	1319007	5
3070458	-56	69591293	3	2	69591293	3267809	4611	1319007	4
3070457	-56	69591293	3	2	69591293	3267808	4611	1319007	3
3070456	-56	69591293	3	2	69591293	3267807	4611	1319007	2
3070455	-56	69591293	3	2	69591293	3267806	4611	1319007	1
3070454	-56	69591293	3	2	69591293	3267805	4611	1319007	0
3070228	-56	69591293	3	2	69591293	3267579	4611	1318981	8
3070227	-56	69591293	3	2	69591293	3267578	4611	1318981	7
3070226	-56	69591293	3	2	69591293	3267577	4611	1318981	6
3070225	-56	69591293	3	2	69591293	3267576	4611	1318981	5
3070224	-56	69591293	3	2	69591293	3267575	4611	1318981	4
3070223	-56	69591293	3	2	69591293	3267574	4611	1318981	3
3070222	-56	69591293	3	2	69591293	3267573	4611	1318981	2
3070221	-56	69591293	3	2	69591293	3267572	4611	1318981	1
3070220	-56	69591293	3	2	69591293	3267571	4611	1318981	0
3070444	-56	69591293	3	2	69591293	3267795	4611	1319005	8
3070443	-56	69591293	3	2	69591293	3267794	4611	1319005	7
3070442	-56	69591293	3	2	69591293	3267793	4611	1319005	6
3070441	-56	69591293	3	2	69591293	3267792	4611	1319005	5
3070440	-56	69591293	3	2	69591293	3267791	4611	1319005	4
3070439	-56	69591293	3	2	69591293	3267790	4611	1319005	3
3070438	-56	69591293	3	2	69591293	3267789	4611	1319005	2
3070437	-56	69591293	3	2	69591293	3267788	4611	1319005	1
3070436	-56	69591293	3	2	69591293	3267787	4611	1319005	0
3070165	-56	69591293	3	2	69591293	3267516	4611	1318974	8
3070164	-56	69591293	3	2	69591293	3267515	4611	1318974	7
3070163	-56	69591293	3	2	69591293	3267514	4611	1318974	6
3070162	-56	69591293	3	2	69591293	3267513	4611	1318974	5
3070161	-56	69591293	3	2	69591293	3267512	4611	1318974	4
3070160	-56	69591293	3	2	69591293	3267511	4611	1318974	3
3070159	-56	69591293	3	2	69591293	3267510	4611	1318974	2
3070158	-56	69591293	3	2	69591293	3267509	4611	1318974	1
3070157	-56	69591293	3	2	69591293	3267508	4611	1318974	0
3070732	-56	69596595	3	2	69596595	3268083	4612	1319037	8
3070731	-56	69596595	3	2	69596595	3268082	4612	1319037	7
3070730	-56	69596595	3	2	69596595	3268081	4612	1319037	6
3070729	-56	69596595	3	2	69596595	3268080	4612	1319037	5
3070728	-56	69596595	3	2	69596595	3268079	4612	1319037	4
3070727	-56	69596595	3	2	69596595	3268078	4612	1319037	3
3070726	-56	69596595	3	2	69596595	3268077	4612	1319037	2
3070725	-56	69596595	3	2	69596595	3268076	4612	1319037	1
3070724	-56	69596595	3	2	69596595	3268075	4612	1319037	0
3070741	-56	69596595	3	2	69596595	3268092	4612	1319038	8
3070740	-56	69596595	3	2	69596595	3268091	4612	1319038	7
3070739	-56	69596595	3	2	69596595	3268090	4612	1319038	6
3070738	-56	69596595	3	2	69596595	3268089	4612	1319038	5
3070737	-56	69596595	3	2	69596595	3268088	4612	1319038	4
3070736	-56	69596595	3	2	69596595	3268087	4612	1319038	3
3070735	-56	69596595	3	2	69596595	3268086	4612	1319038	2
3070734	-56	69596595	3	2	69596595	3268085	4612	1319038	1
3070733	-56	69596595	3	2	69596595	3268084	4612	1319038	0
3070543	-56	69596595	3	2	69596595	3267894	4612	1319016	8
3070542	-56	69596595	3	2	69596595	3267893	4612	1319016	7
3070541	-56	69596595	3	2	69596595	3267892	4612	1319016	6
3070540	-56	69596595	3	2	69596595	3267891	4612	1319016	5
3070539	-56	69596595	3	2	69596595	3267890	4612	1319016	4
3070538	-56	69596595	3	2	69596595	3267889	4612	1319016	3
3070537	-56	69596595	3	2	69596595	3267888	4612	1319016	2
3070536	-56	69596595	3	2	69596595	3267887	4612	1319016	1
3070535	-56	69596595	3	2	69596595	3267886	4612	1319016	0
3070499	-56	69596595	3	2	69596595	3267850	4612	1319011	8
3070498	-56	69596595	3	2	69596595	3267849	4612	1319011	7
3070497	-56	69596595	3	2	69596595	3267848	4612	1319011	6
3070496	-56	69596595	3	2	69596595	3267847	4612	1319011	5
3070495	-56	69596595	3	2	69596595	3267846	4612	1319011	4
3070494	-56	69596595	3	2	69596595	3267845	4612	1319011	3
3070493	-56	69596595	3	2	69596595	3267844	4612	1319011	2
3070492	-56	69596595	3	2	69596595	3267843	4612	1319011	1
3070491	-56	69596595	3	2	69596595	3267842	4612	1319011	0
3070876	-56	69596595	3	2	69596595	3268227	4612	1319053	8
3070875	-56	69596595	3	2	69596595	3268226	4612	1319053	7
3070874	-56	69596595	3	2	69596595	3268225	4612	1319053	6
3070873	-56	69596595	3	2	69596595	3268224	4612	1319053	5
3070872	-56	69596595	3	2	69596595	3268223	4612	1319053	4
3070871	-56	69596595	3	2	69596595	3268222	4612	1319053	3
3070870	-56	69596595	3	2	69596595	3268221	4612	1319053	2
3070869	-56	69596595	3	2	69596595	3268220	4612	1319053	1
3070868	-56	69596595	3	2	69596595	3268219	4612	1319053	0
3070804	-56	69596595	3	2	69596595	3268155	4612	1319045	8
3070803	-56	69596595	3	2	69596595	3268154	4612	1319045	7
3070802	-56	69596595	3	2	69596595	3268153	4612	1319045	6
3070801	-56	69596595	3	2	69596595	3268152	4612	1319045	5
3070800	-56	69596595	3	2	69596595	3268151	4612	1319045	4
3070799	-56	69596595	3	2	69596595	3268150	4612	1319045	3
3070798	-56	69596595	3	2	69596595	3268149	4612	1319045	2
3070797	-56	69596595	3	2	69596595	3268148	4612	1319045	1
3070796	-56	69596595	3	2	69596595	3268147	4612	1319045	0
3070696	-56	69596595	3	2	69596595	3268047	4612	1319033	8
3070695	-56	69596595	3	2	69596595	3268046	4612	1319033	7
3070694	-56	69596595	3	2	69596595	3268045	4612	1319033	6
3070693	-56	69596595	3	2	69596595	3268044	4612	1319033	5
3070692	-56	69596595	3	2	69596595	3268043	4612	1319033	4
3070691	-56	69596595	3	2	69596595	3268042	4612	1319033	3
3070690	-56	69596595	3	2	69596595	3268041	4612	1319033	2
3070689	-56	69596595	3	2	69596595	3268040	4612	1319033	1
3070688	-56	69596595	3	2	69596595	3268039	4612	1319033	0
3070750	-56	69596595	3	2	69596595	3268101	4612	1319039	8
3070749	-56	69596595	3	2	69596595	3268100	4612	1319039	7
3070748	-56	69596595	3	2	69596595	3268099	4612	1319039	6
3070747	-56	69596595	3	2	69596595	3268098	4612	1319039	5
3070746	-56	69596595	3	2	69596595	3268097	4612	1319039	4
3070745	-56	69596595	3	2	69596595	3268096	4612	1319039	3
3070744	-56	69596595	3	2	69596595	3268095	4612	1319039	2
3070743	-56	69596595	3	2	69596595	3268094	4612	1319039	1
3070742	-56	69596595	3	2	69596595	3268093	4612	1319039	0
3070624	-56	69596595	3	2	69596595	3267975	4612	1319025	8
3070623	-56	69596595	3	2	69596595	3267974	4612	1319025	7
3070622	-56	69596595	3	2	69596595	3267973	4612	1319025	6
3070621	-56	69596595	3	2	69596595	3267972	4612	1319025	5
3070620	-56	69596595	3	2	69596595	3267971	4612	1319025	4
3070619	-56	69596595	3	2	69596595	3267970	4612	1319025	3
3070618	-56	69596595	3	2	69596595	3267969	4612	1319025	2
3070617	-56	69596595	3	2	69596595	3267968	4612	1319025	1
3070616	-56	69596595	3	2	69596595	3267967	4612	1319025	0
3070777	-56	69596595	3	2	69596595	3268128	4612	1319042	8
3070776	-56	69596595	3	2	69596595	3268127	4612	1319042	7
3070775	-56	69596595	3	2	69596595	3268126	4612	1319042	6
3070774	-56	69596595	3	2	69596595	3268125	4612	1319042	5
3070773	-56	69596595	3	2	69596595	3268124	4612	1319042	4
3070772	-56	69596595	3	2	69596595	3268123	4612	1319042	3
3070771	-56	69596595	3	2	69596595	3268122	4612	1319042	2
3070770	-56	69596595	3	2	69596595	3268121	4612	1319042	1
3070769	-56	69596595	3	2	69596595	3268120	4612	1319042	0
3070579	-56	69596595	3	2	69596595	3267930	4612	1319020	8
3070578	-56	69596595	3	2	69596595	3267929	4612	1319020	7
3070577	-56	69596595	3	2	69596595	3267928	4612	1319020	6
3070576	-56	69596595	3	2	69596595	3267927	4612	1319020	5
3070575	-56	69596595	3	2	69596595	3267926	4612	1319020	4
3070574	-56	69596595	3	2	69596595	3267925	4612	1319020	3
3070573	-56	69596595	3	2	69596595	3267924	4612	1319020	2
3070572	-56	69596595	3	2	69596595	3267923	4612	1319020	1
3070571	-56	69596595	3	2	69596595	3267922	4612	1319020	0
3070840	-56	69596595	3	2	69596595	3268191	4612	1319049	8
3070839	-56	69596595	3	2	69596595	3268190	4612	1319049	7
3070838	-56	69596595	3	2	69596595	3268189	4612	1319049	6
3070837	-56	69596595	3	2	69596595	3268188	4612	1319049	5
3070836	-56	69596595	3	2	69596595	3268187	4612	1319049	4
3070835	-56	69596595	3	2	69596595	3268186	4612	1319049	3
3070834	-56	69596595	3	2	69596595	3268185	4612	1319049	2
3070833	-56	69596595	3	2	69596595	3268184	4612	1319049	1
3070832	-56	69596595	3	2	69596595	3268183	4612	1319049	0
3070849	-56	69596595	3	2	69596595	3268200	4612	1319050	8
3070848	-56	69596595	3	2	69596595	3268199	4612	1319050	7
3070847	-56	69596595	3	2	69596595	3268198	4612	1319050	6
3070846	-56	69596595	3	2	69596595	3268197	4612	1319050	5
3070845	-56	69596595	3	2	69596595	3268196	4612	1319050	4
3070844	-56	69596595	3	2	69596595	3268195	4612	1319050	3
3070843	-56	69596595	3	2	69596595	3268194	4612	1319050	2
3070842	-56	69596595	3	2	69596595	3268193	4612	1319050	1
3070841	-56	69596595	3	2	69596595	3268192	4612	1319050	0
3070588	-56	69596595	3	2	69596595	3267939	4612	1319021	8
3070587	-56	69596595	3	2	69596595	3267938	4612	1319021	7
3070586	-56	69596595	3	2	69596595	3267937	4612	1319021	6
3070585	-56	69596595	3	2	69596595	3267936	4612	1319021	5
3070584	-56	69596595	3	2	69596595	3267935	4612	1319021	4
3070583	-56	69596595	3	2	69596595	3267934	4612	1319021	3
3070582	-56	69596595	3	2	69596595	3267933	4612	1319021	2
3070581	-56	69596595	3	2	69596595	3267932	4612	1319021	1
3070580	-56	69596595	3	2	69596595	3267931	4612	1319021	0
3070490	-56	69596595	3	2	69596595	3267841	4612	1319010	8
3070489	-56	69596595	3	2	69596595	3267840	4612	1319010	7
3070488	-56	69596595	3	2	69596595	3267839	4612	1319010	6
3070487	-56	69596595	3	2	69596595	3267838	4612	1319010	5
3070486	-56	69596595	3	2	69596595	3267837	4612	1319010	4
3070485	-56	69596595	3	2	69596595	3267836	4612	1319010	3
3070484	-56	69596595	3	2	69596595	3267835	4612	1319010	2
3070483	-56	69596595	3	2	69596595	3267834	4612	1319010	1
3070482	-56	69596595	3	2	69596595	3267833	4612	1319010	0
3070561	-56	69596595	3	2	69596595	3267912	4612	1319018	8
3070560	-56	69596595	3	2	69596595	3267911	4612	1319018	7
3070559	-56	69596595	3	2	69596595	3267910	4612	1319018	6
3070558	-56	69596595	3	2	69596595	3267909	4612	1319018	5
3070557	-56	69596595	3	2	69596595	3267908	4612	1319018	4
3070556	-56	69596595	3	2	69596595	3267907	4612	1319018	3
3070555	-56	69596595	3	2	69596595	3267906	4612	1319018	2
3070554	-56	69596595	3	2	69596595	3267905	4612	1319018	1
3070553	-56	69596595	3	2	69596595	3267904	4612	1319018	0
3070552	-56	69596595	3	2	69596595	3267903	4612	1319017	8
3070551	-56	69596595	3	2	69596595	3267902	4612	1319017	7
3070550	-56	69596595	3	2	69596595	3267901	4612	1319017	6
3070549	-56	69596595	3	2	69596595	3267900	4612	1319017	5
3070548	-56	69596595	3	2	69596595	3267899	4612	1319017	4
3070547	-56	69596595	3	2	69596595	3267898	4612	1319017	3
3070546	-56	69596595	3	2	69596595	3267897	4612	1319017	2
3070545	-56	69596595	3	2	69596595	3267896	4612	1319017	1
3070544	-56	69596595	3	2	69596595	3267895	4612	1319017	0
3070822	-56	69596595	3	2	69596595	3268173	4612	1319047	8
3070821	-56	69596595	3	2	69596595	3268172	4612	1319047	7
3070820	-56	69596595	3	2	69596595	3268171	4612	1319047	6
3070819	-56	69596595	3	2	69596595	3268170	4612	1319047	5
3070818	-56	69596595	3	2	69596595	3268169	4612	1319047	4
3070817	-56	69596595	3	2	69596595	3268168	4612	1319047	3
3070816	-56	69596595	3	2	69596595	3268167	4612	1319047	2
3070815	-56	69596595	3	2	69596595	3268166	4612	1319047	1
3070814	-56	69596595	3	2	69596595	3268165	4612	1319047	0
3071002	-56	69602873	3	2	69602873	3268353	4613	1319067	8
3071001	-56	69602873	3	2	69602873	3268352	4613	1319067	7
3071000	-56	69602873	3	2	69602873	3268351	4613	1319067	6
3070999	-56	69602873	3	2	69602873	3268350	4613	1319067	5
3070998	-56	69602873	3	2	69602873	3268349	4613	1319067	4
3070997	-56	69602873	3	2	69602873	3268348	4613	1319067	3
3070996	-56	69602873	3	2	69602873	3268347	4613	1319067	2
3070995	-56	69602873	3	2	69602873	3268346	4613	1319067	1
3071363	-56	69602873	3	2	69602873	3268228	4613	1319067	0
3071146	-56	69602873	3	2	69602873	3268497	4613	1319083	8
3071145	-56	69602873	3	2	69602873	3268496	4613	1319083	7
3071144	-56	69602873	3	2	69602873	3268495	4613	1319083	6
3071143	-56	69602873	3	2	69602873	3268494	4613	1319083	5
3071142	-56	69602873	3	2	69602873	3268493	4613	1319083	4
3071141	-56	69602873	3	2	69602873	3268492	4613	1319083	3
3071140	-56	69602873	3	2	69602873	3268491	4613	1319083	2
3071139	-56	69602873	3	2	69602873	3268490	4613	1319083	1
3071138	-56	69602873	3	2	69602873	3268489	4613	1319083	0
3070994	-56	69602873	3	2	69602873	3268345	4613	1319066	8
3070993	-56	69602873	3	2	69602873	3268344	4613	1319066	7
3070992	-56	69602873	3	2	69602873	3268343	4613	1319066	6
3070991	-56	69602873	3	2	69602873	3268342	4613	1319066	5
3070990	-56	69602873	3	2	69602873	3268341	4613	1319066	4
3070989	-56	69602873	3	2	69602873	3268340	4613	1319066	3
3070988	-56	69602873	3	2	69602873	3268339	4613	1319066	2
3070987	-56	69602873	3	2	69602873	3268338	4613	1319066	1
3070986	-56	69602873	3	2	69602873	3268337	4613	1319066	0
3071362	-56	69602873	3	2	69602873	3268713	4613	1319107	8
3071361	-56	69602873	3	2	69602873	3268712	4613	1319107	7
3071360	-56	69602873	3	2	69602873	3268711	4613	1319107	6
3071359	-56	69602873	3	2	69602873	3268710	4613	1319107	5
3071358	-56	69602873	3	2	69602873	3268709	4613	1319107	4
3071357	-56	69602873	3	2	69602873	3268708	4613	1319107	3
3071356	-56	69602873	3	2	69602873	3268707	4613	1319107	2
3071355	-56	69602873	3	2	69602873	3268706	4613	1319107	1
3071354	-56	69602873	3	2	69602873	3268705	4613	1319107	0
3071281	-56	69602873	3	2	69602873	3268632	4613	1319098	8
3071280	-56	69602873	3	2	69602873	3268631	4613	1319098	7
3071279	-56	69602873	3	2	69602873	3268630	4613	1319098	6
3071278	-56	69602873	3	2	69602873	3268629	4613	1319098	5
3071277	-56	69602873	3	2	69602873	3268628	4613	1319098	4
3071276	-56	69602873	3	2	69602873	3268627	4613	1319098	3
3071275	-56	69602873	3	2	69602873	3268626	4613	1319098	2
3071274	-56	69602873	3	2	69602873	3268625	4613	1319098	1
3071273	-56	69602873	3	2	69602873	3268624	4613	1319098	0
3071263	-56	69602873	3	2	69602873	3268614	4613	1319096	8
3071262	-56	69602873	3	2	69602873	3268613	4613	1319096	7
3071261	-56	69602873	3	2	69602873	3268612	4613	1319096	6
3071260	-56	69602873	3	2	69602873	3268611	4613	1319096	5
3071259	-56	69602873	3	2	69602873	3268610	4613	1319096	4
3071258	-56	69602873	3	2	69602873	3268609	4613	1319096	3
3071257	-56	69602873	3	2	69602873	3268608	4613	1319096	2
3071256	-56	69602873	3	2	69602873	3268607	4613	1319096	1
3071255	-56	69602873	3	2	69602873	3268606	4613	1319096	0
3071029	-56	69602873	3	2	69602873	3268380	4613	1319070	8
3071028	-56	69602873	3	2	69602873	3268379	4613	1319070	7
3071027	-56	69602873	3	2	69602873	3268378	4613	1319070	6
3071026	-56	69602873	3	2	69602873	3268377	4613	1319070	5
3071025	-56	69602873	3	2	69602873	3268376	4613	1319070	4
3071024	-56	69602873	3	2	69602873	3268375	4613	1319070	3
3071023	-56	69602873	3	2	69602873	3268374	4613	1319070	2
3071022	-56	69602873	3	2	69602873	3268373	4613	1319070	1
3071021	-56	69602873	3	2	69602873	3268372	4613	1319070	0
3071020	-56	69602873	3	2	69602873	3268371	4613	1319069	8
3071019	-56	69602873	3	2	69602873	3268370	4613	1319069	7
3071018	-56	69602873	3	2	69602873	3268369	4613	1319069	6
3071017	-56	69602873	3	2	69602873	3268368	4613	1319069	5
3071016	-56	69602873	3	2	69602873	3268367	4613	1319069	4
3071015	-56	69602873	3	2	69602873	3268366	4613	1319069	3
3071014	-56	69602873	3	2	69602873	3268365	4613	1319069	2
3071013	-56	69602873	3	2	69602873	3268364	4613	1319069	1
3071012	-56	69602873	3	2	69602873	3268363	4613	1319069	0
3071083	-56	69602873	3	2	69602873	3268434	4613	1319076	8
3071082	-56	69602873	3	2	69602873	3268433	4613	1319076	7
3071081	-56	69602873	3	2	69602873	3268432	4613	1319076	6
3071080	-56	69602873	3	2	69602873	3268431	4613	1319076	5
3071079	-56	69602873	3	2	69602873	3268430	4613	1319076	4
3071078	-56	69602873	3	2	69602873	3268429	4613	1319076	3
3071077	-56	69602873	3	2	69602873	3268428	4613	1319076	2
3071076	-56	69602873	3	2	69602873	3268427	4613	1319076	1
3071075	-56	69602873	3	2	69602873	3268426	4613	1319076	0
3071254	-56	69602873	3	2	69602873	3268605	4613	1319095	8
3071253	-56	69602873	3	2	69602873	3268604	4613	1319095	7
3071252	-56	69602873	3	2	69602873	3268603	4613	1319095	6
3071251	-56	69602873	3	2	69602873	3268602	4613	1319095	5
3071250	-56	69602873	3	2	69602873	3268601	4613	1319095	4
3071249	-56	69602873	3	2	69602873	3268600	4613	1319095	3
3071248	-56	69602873	3	2	69602873	3268599	4613	1319095	2
3071247	-56	69602873	3	2	69602873	3268598	4613	1319095	1
3071246	-56	69602873	3	2	69602873	3268597	4613	1319095	0
3070904	-56	69602873	3	2	69602873	3268255	4613	1319056	8
3070903	-56	69602873	3	2	69602873	3268254	4613	1319056	7
3070902	-56	69602873	3	2	69602873	3268253	4613	1319056	6
3070901	-56	69602873	3	2	69602873	3268252	4613	1319056	5
3070900	-56	69602873	3	2	69602873	3268251	4613	1319056	4
3070899	-56	69602873	3	2	69602873	3268250	4613	1319056	3
3070898	-56	69602873	3	2	69602873	3268249	4613	1319056	2
